"regiao"	"codigo_uf"	"uf"	"codigo_ibge"	"municipio"	"total"	"porcentagem"	"avaliados"	"abrangencia"	"ano"	"mes"	"faixa_etaria"	"sexo"	"raca_cor"	"povo_comunidade"	"escolaridade"	"povo"
"NORDESTE"	23	"CE"	230015	"ACARAPE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230020	"ACARAU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230030	"ACOPIARA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230040	"AIUABA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230050	"ALCANTARAS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230060	"ALTANEIRA"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230070	"ALTO SANTO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230075	"AMONTADA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230080	"ANTONINA DO NORTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230090	"APUIARES"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230100	"AQUIRAZ"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230110	"ARACATI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230120	"ARACOIABA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230125	"ARARENDA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230130	"ARARIPE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230140	"ARATUBA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230160	"ASSARE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230170	"AURORA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230180	"BAIXIO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230185	"BANABUIU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230190	"BARBALHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230200	"BARRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230205	"BARROQUINHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230210	"BATURITE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230220	"BEBERIBE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230230	"BELA CRUZ"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230240	"BOA VIAGEM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230250	"BREJO SANTO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230260	"CAMOCIM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230270	"CAMPOS SALES"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230280	"CANINDE"	2	100	2	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230290	"CAPISTRANO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230300	"CARIDADE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230310	"CARIRE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230320	"CARIRIACU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230330	"CARIUS"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230340	"CARNAUBAL"	6	100	6	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230350	"CASCAVEL"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230360	"CATARINA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230365	"CATUNDA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230370	"CAUCAIA"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230380	"CEDRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230390	"CHAVAL"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230393	"CHORO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230395	"CHOROZINHO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230400	"COREAU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230410	"CRATEUS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230420	"CRATO"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230423	"CROATA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230425	"CRUZ"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230426	"DEPUTADO IRAPUAN PINHEIRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230427	"ERERE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230428	"EUSEBIO"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230430	"FARIAS BRITO"	28	96.55	29	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230435	"FORQUILHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230440	"FORTALEZA"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230445	"FORTIM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230450	"FRECHEIRINHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230465	"GRACA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230470	"GRANJA"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230495	"GUAIUBA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230500	"GUARACIABA DO NORTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230510	"GUARAMIRANGA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230520	"HIDROLANDIA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230523	"HORIZONTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230530	"IBIAPINA"	7	100	7	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230533	"IBICUITINGA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230535	"ICAPUI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230540	"ICO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230550	"IGUATU"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230560	"INDEPENDENCIA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230565	"IPAPORANGA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230580	"IPU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230590	"IPUEIRAS"	16	94.12	17	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230600	"IRACEMA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230610	"IRAUCUBA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230620	"ITAICABA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230625	"ITAITINGA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230630	"ITAPAGE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230640	"ITAPIPOCA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230650	"ITAPIUNA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230660	"ITATIRA"	15	83.33	18	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230670	"JAGUARETAMA"	2	66.67	3	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230680	"JAGUARIBARA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230690	"JAGUARIBE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230700	"JAGUARUANA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230710	"JARDIM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230720	"JATI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230725	"JIJOCA DE JERICOACOARA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230730	"JUAZEIRO DO NORTE"	3	75	4	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230740	"JUCAS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230750	"LAVRAS DA MANGABEIRA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230760	"LIMOEIRO DO NORTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230763	"MADALENA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230765	"MARACANAU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230770	"MARANGUAPE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230780	"MARCO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230790	"MARTINOPOLE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
