"regiao"	"codigo_uf"	"uf"	"codigo_ibge"	"municipio"	"total"	"porcentagem"	"avaliados"	"abrangencia"	"ano"	"mes"	"faixa_etaria"	"sexo"	"raca_cor"	"povo_comunidade"	"escolaridade"	"povo"
"NORDESTE"	23	"CE"	230800	"MASSAPE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230810	"MAURITI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230820	"MERUOCA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230830	"MILAGRES"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230835	"MILHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230837	"MIRAIMA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230840	"MISSAO VELHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230850	"MOMBACA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230860	"MONSENHOR TABOSA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230870	"MORADA NOVA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230890	"MORRINHOS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230900	"MUCAMBO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230910	"MULUNGU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230920	"NOVA OLINDA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230930	"NOVA RUSSAS"	8	66.67	12	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230940	"NOVO ORIENTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230950	"OROS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230960	"PACAJUS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230970	"PACATUBA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230980	"PACOTI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230990	"PACUJA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231000	"PALHANO"	59	98.33	60	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231010	"PALMACIA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231020	"PARACURU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231030	"PARAMBU"	2	100	2	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231040	"PARAMOTI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231050	"PEDRA BRANCA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231070	"PENTECOSTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231080	"PEREIRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231085	"PINDORETAMA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231090	"PIQUET CARNEIRO"	5	100	5	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231095	"PIRES FERREIRA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231110	"PORTEIRAS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231120	"POTENGI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231123	"POTIRETAMA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231126	"QUITERIANOPOLIS"	4	100	4	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231130	"QUIXADA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231135	"QUIXELO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231140	"QUIXERAMOBIM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231150	"QUIXERE"	1	50	2	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231160	"REDENCAO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231170	"RERIUTABA"	8	88.89	9	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231180	"RUSSAS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231190	"SABOEIRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231195	"SALITRE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231220	"SANTA QUITERIA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231210	"SANTANA DO CARIRI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231230	"SAO BENEDITO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231240	"SAO GONCALO DO AMARANTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231250	"SAO JOAO DO JAGUARIBE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231260	"SAO LUIS DO CURU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231270	"SENADOR POMPEU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231290	"SOBRAL"	7	100	7	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231300	"SOLONOPOLE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231310	"TABULEIRO DO NORTE"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231320	"TAMBORIL"	55	88.71	62	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231325	"TARRAFAS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231330	"TAUA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231335	"TEJUCUOCA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231340	"TIANGUA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231350	"TRAIRI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231355	"TURURU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231360	"UBAJARA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231390	"URUOCA"	3	100	3	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231395	"VARJOTA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231400	"VARZEA ALEGRE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231410	"VICOSA DO CEARA"	1	50	2	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2015"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230015	"ACARAPE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230020	"ACARAU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230030	"ACOPIARA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230040	"AIUABA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230050	"ALCANTARAS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230060	"ALTANEIRA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230070	"ALTO SANTO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230075	"AMONTADA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230080	"ANTONINA DO NORTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230090	"APUIARES"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230100	"AQUIRAZ"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230110	"ARACATI"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230120	"ARACOIABA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230125	"ARARENDA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230130	"ARARIPE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230140	"ARATUBA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230160	"ASSARE"	5	71.43	7	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230170	"AURORA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230180	"BAIXIO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230185	"BANABUIU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230190	"BARBALHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230200	"BARRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230205	"BARROQUINHA"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230210	"BATURITE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230220	"BEBERIBE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230230	"BELA CRUZ"	2	100	2	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230240	"BOA VIAGEM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230250	"BREJO SANTO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230260	"CAMOCIM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230270	"CAMPOS SALES"	120	94.49	127	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230280	"CANINDE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230290	"CAPISTRANO"	1	50	2	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
