"regiao"	"codigo_uf"	"uf"	"codigo_ibge"	"municipio"	"total"	"porcentagem"	"avaliados"	"abrangencia"	"ano"	"mes"	"faixa_etaria"	"sexo"	"raca_cor"	"povo_comunidade"	"escolaridade"	"povo"
"NORDESTE"	23	"CE"	230300	"CARIDADE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230310	"CARIRE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230320	"CARIRIACU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230330	"CARIUS"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230340	"CARNAUBAL"	2	100	2	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230350	"CASCAVEL"	16	94.12	17	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230360	"CATARINA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230365	"CATUNDA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230370	"CAUCAIA"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230380	"CEDRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230390	"CHAVAL"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230393	"CHORO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230395	"CHOROZINHO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230400	"COREAU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230410	"CRATEUS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230420	"CRATO"	36	76.6	47	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230423	"CROATA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230425	"CRUZ"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230426	"DEPUTADO IRAPUAN PINHEIRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230427	"ERERE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230428	"EUSEBIO"	2	66.67	3	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230430	"FARIAS BRITO"	72	92.31	78	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230435	"FORQUILHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230440	"FORTALEZA"	2	100	2	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230445	"FORTIM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230450	"FRECHEIRINHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230465	"GRACA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230470	"GRANJA"	78	83.87	93	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230495	"GUAIUBA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230500	"GUARACIABA DO NORTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230510	"GUARAMIRANGA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230520	"HIDROLANDIA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230523	"HORIZONTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230530	"IBIAPINA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230533	"IBICUITINGA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230535	"ICAPUI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230540	"ICO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230550	"IGUATU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230560	"INDEPENDENCIA"	4	100	4	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230565	"IPAPORANGA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230580	"IPU"	31	91.18	34	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230590	"IPUEIRAS"	4	100	4	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230600	"IRACEMA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230610	"IRAUCUBA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230620	"ITAICABA"	82	74.55	110	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230625	"ITAITINGA"	16	84.21	19	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230630	"ITAPAGE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230640	"ITAPIPOCA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230650	"ITAPIUNA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230660	"ITATIRA"	16	80	20	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230670	"JAGUARETAMA"	30	96.77	31	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230680	"JAGUARIBARA"	6	100	6	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230690	"JAGUARIBE"	25	89.29	28	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230700	"JAGUARUANA"	11	84.62	13	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230710	"JARDIM"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230720	"JATI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230725	"JIJOCA DE JERICOACOARA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230730	"JUAZEIRO DO NORTE"	7	63.64	11	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230740	"JUCAS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230750	"LAVRAS DA MANGABEIRA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230760	"LIMOEIRO DO NORTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230763	"MADALENA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230765	"MARACANAU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230770	"MARANGUAPE"	5	100	5	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230780	"MARCO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230790	"MARTINOPOLE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230800	"MASSAPE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230810	"MAURITI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230820	"MERUOCA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230830	"MILAGRES"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230835	"MILHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230837	"MIRAIMA"	5	100	5	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230840	"MISSAO VELHA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230850	"MOMBACA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230860	"MONSENHOR TABOSA"	1	100	1	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230870	"MORADA NOVA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230890	"MORRINHOS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230900	"MUCAMBO"	72	80.9	89	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230910	"MULUNGU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230920	"NOVA OLINDA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230930	"NOVA RUSSAS"	4	66.67	6	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230940	"NOVO ORIENTE"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230950	"OROS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230960	"PACAJUS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230970	"PACATUBA"	78	76.47	102	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230980	"PACOTI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	230990	"PACUJA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231000	"PALHANO"	74	100	74	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231010	"PALMACIA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231020	"PARACURU"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231030	"PARAMBU"	19	79.17	24	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231040	"PARAMOTI"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231050	"PEDRA BRANCA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231070	"PENTECOSTE"	13	92.86	14	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231080	"PEREIRO"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231085	"PINDORETAMA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231090	"PIQUET CARNEIRO"	21	84	25	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231095	"PIRES FERREIRA"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
"NORDESTE"	23	"CE"	231110	"PORTEIRAS"	0	NA	0	"Região (NORDESTE) - Estado (TODOS) - Município (TODOS)"	"2016"	"TODOS"	"Idosos"	"TODOS"	"TODOS"	"TODOS"	"TODOS"	"TODOS"
